person,personLabel,Property27Label,Property28Label,Property29Label,Property30Label,Property31Label,Property32Label,Property33Label,Property34Label,Property35Label,Property36Label,Property37Label,Property38Label,Property39Label,Property40Label,Property41Label,Property42Label,Property43Label,Property44Label,Property45Label,Property46Label,Property47Label,Property48Label,Property49Label,Property50Label,Property51Label,Property52Label
http://www.wikidata.org/entity/Q6538703,Li Chung,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6554457,Linley Frame,,,,,,,,,,,,,,Linley Margaret Frame,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6671654,Abdul Aziz Bari,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6688848,Louise Markus,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6692072,Loveday Jenkin,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6730205,Maggie Cogan,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6741394,Malati Choudhury,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6755663,Marc Kielburger,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6761535,Maria Roda,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6766477,Mark Abboud,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6767045,Mark Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6768211,Mark Joseph Perry,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6780072,Mary Lee Jensvold,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6788483,Matt Chow,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6790107,Matthew Baillie Begbie,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6793520,Maurice W. Graham,,,,,,,,natural causes,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6821260,Meshal Abdullah,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6828107,Michael Abel,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6832577,Michael Mastro,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6890958,Mohamed Abou El-Ghar,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3575456,Zhu Yu,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3607658,"Alais, Yselda, and Carenza",,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3660925,Omneya Abdel Kawy,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3660925,Omneya Abdel Kawy,,,,,,,,,,,,Egyptian Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3663598,Cathy Smith,,,,,,,,,voice,,,English,,Catherine Evelyn Smith,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3700851,Dagobert D. Runes,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3724115,Emeka Ogboh,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3724115,Emeka Ogboh,,,,,,,,,,,,Igbo,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3724115,Emeka Ogboh,,,,,,,,,,,,Nigerian Pidgin,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3726552,Enzo Grossi,,,,,,,,,,,,Italian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3746678,Florence Barbara Seibert,,,,,,,poliomyelitis,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3786854,Hossam Abdelmoneim,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3786854,Hossam Abdelmoneim,,,,,,,,,,,,Egyptian Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3809251,John F. Carroll,,,,,,,gigantism,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3814629,Kenny George,,,,,,,gigantism,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3814909,Khaled Abdulrahman,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3838526,Luciano Abecasis,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3931565,Reema Abdo,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3938475,Robert X. Cringely,,,,,,,,,,,,English,,Mark Channing Stephens,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3945518,Salim Abdulla,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3946614,Sam Burton,,,,,,,,,,,,English,,Samuel Burton,,,,,,,,,,,,
http://www.wikidata.org/entity/Q3977900,2562,2562,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4054157,Scott Aaronson,,,,,,,,,,,,English,,Scott Joel Aaronson,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4054628,Nigina Abduraimova,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4055181,Ismail Ali Abokor,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4055886,Meri Avidzba,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4107838,Bogumilus,,,,,,,,,,,,Polish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4111250,Everson Walls,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4116128,Lobna Abdel Aziz,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4116128,Lobna Abdel Aziz,,,,,,,,,,,,Egyptian Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4119029,Hisham Abdulrahman,,,,,,,,,voice,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4120514,Ayatollah Isa Qassim,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4202223,Abdul Rahman Abbas,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4203497,Yitzhak ha-Sangari,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4272092,John Abele,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4308229,Robert Moorsom,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4348254,Jerry Ahern,Nick Carter,The Survivalist,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4348254,Jerry Ahern,Red Mitchell,The Survivalist,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4348254,Jerry Ahern,Axel Kilgore,The Survivalist,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4416611,Robert Abigail,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4425422,Ivan Snegiryov,,,,,,,,,,,,Russian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4491387,John Fulton Folinsbee,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4493342,William Fuller,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4545622,0x80,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4575120,Svein Aaser,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4633167,2Mex,2Mex,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4646922,A-Love,,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4661529,Aanaahad,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4665354,Abdul Hadi Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4665619,Abdul Rahim Bakri,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4665688,Abdul Razak Baginda,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4665906,Abdullah Abdulqadirakhun,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4666073,Abdullah Tarmugi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4666181,Abdulrahman Abdulkarim,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4667355,Abhayanand,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4667390,Abhijeeth,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4681267,Addison Mizner,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4704772,Al Schacht,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4706579,Alan Eggleston,,,,,,,dwarfism,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4706579,Alan Eggleston,,,,,,,achondroplasia,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4721677,Alf Francis,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4723678,Alfred Znamierowski,,The World Encyclopedia of Flags,,,,,,natural causes,,,,Polish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4723678,Alfred Znamierowski,,The World Encyclopedia of Flags,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4723888,"Alfredo Véa, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4724573,Ali Ahmed Abdulla,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4738026,"Alvin ""Shipwreck"" Kelly",,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4745214,Morris Chang,,,,,,,,,,,,English,,張忠謀,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4745214,Morris Chang,,,,,,,,,,,,Mandarin Chinese,,張忠謀,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4747274,Ammon Shea,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4752075,Anatole Broyard,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4757169,Andrew Green,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4762488,Angela Little,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4762761,Angeline Stickney,,,,,,,,,,,,English,,Chloe Angeline Stickney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4764413,Ani Phyo,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4767240,Anna LoPizzo,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4768252,Anne Curwen,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4768866,Anne Wafula Strike,,,,,,,poliomyelitis,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4775765,Anton Geiser,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4792865,Armands Ābols,,,,,,,,,piano,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4796607,Arstanbek Abdyldayev,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4798639,Arthur F. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4800243,Arthur Saxon,,,,,,,malnutrition,natural causes,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4800243,Arthur Saxon,,,,,,,tuberculosis,natural causes,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4800243,Arthur Saxon,,,,,,,bacterial pneumonia,natural causes,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4801202,Artis Ābols,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4803096,Asa Aarons,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4830820,Ayah Bdeir,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4833781,B.C. Kamble,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4888170,"Benjamin Abalos, Jr.",,,,,,,,,,,,,Benhur,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4901064,Bhanwari Devi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4910453,Bill Pearl,,,,,,,,,,,,English,,William Arnold Pearl,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4912993,Billy McEwan,,,,,,,,,,,,English,,William Johnston McGowan McEwan,,,,,,,,,Mansfield Town F.C.,,,
http://www.wikidata.org/entity/Q4912993,Billy McEwan,,,,,,,,,,,,English,,William Johnston McGowan McEwan,,,,,,,,,Derby County F.C.,,,
http://www.wikidata.org/entity/Q4912993,Billy McEwan,,,,,,,,,,,,English,,William Johnston McGowan McEwan,,,,,,,,,Sheffield United F.C.,,,
http://www.wikidata.org/entity/Q4912993,Billy McEwan,,,,,,,,,,,,English,,William Johnston McGowan McEwan,,,,,,,,,Rotherham United F.C.,,,
http://www.wikidata.org/entity/Q4912993,Billy McEwan,,,,,,,,,,,,English,,William Johnston McGowan McEwan,,,,,,,,,York City F.C.,,,
http://www.wikidata.org/entity/Q4912993,Billy McEwan,,,,,,,,,,,,English,,William Johnston McGowan McEwan,,,,,,,,,Antigua Barracuda FC,,,
http://www.wikidata.org/entity/Q4912993,Billy McEwan,,,,,,,,,,,,English,,William Johnston McGowan McEwan,,,,,,,,,Darlington F.C.,,,
http://www.wikidata.org/entity/Q4913805,Bina Das,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q4913805,Bina Das,,,,,,,,,,,,Bengali,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6957510,Nadeem Abbasi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6962601,Nancy Cole,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6964710,Naomi Weisstein,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7027571,Nick Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7070308,Nurul Huda Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7114383,Owen Aaronovitch,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7146015,Patrick Aaltonen,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7149513,Paul Breslin,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7149817,Paul Cheung Kwok Wing,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7175128,Peter Keller,,,,,,,,suicide,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7177430,Peter Underwood,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7240190,Prema Gopalan,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7264743,Pétur Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7276261,R. D. Lawrence,,The White Puma,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7279285,Rachel Jordan,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7280899,Radio Man,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7285707,Rajan Mahadevan,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7298649,Raymond Castellani,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7299544,Razi Abedi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7305170,Red Thunder Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7308190,Reggie Abercrombie,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7312511,Renaldo Lapuz,,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7317404,Reuben Abati,,,,,,,,,,,,English,,,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q7317404,Reuben Abati,,,,,,,,,,,,Nigerian Pidgin,,,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q7323619,Richard Abidin,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7351564,Roberto A. Abad,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7356096,Rod Abernethy,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7356159,Rod Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7357739,Rogelio Roxas,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7364286,Ron Przybylinski,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7367628,Rose Abdoo,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7372192,Rowland Stephenson,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7387016,S'bu Zikode,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7387016,S'bu Zikode,,,,,,,,,,,,Zulu,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7387382,S. B. S. Abayakoon,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7398422,Safdar Ali Abbasi,,,,,,,,,,,,Urdu,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7399602,Sahib Abbas Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7403849,Saleem Karim,,,,,,,poliomyelitis,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7418507,Sanjeev Abhyankar,,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7446500,Sehba Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7460359,Shadi Abdalla,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7517313,Sima Nan,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7526374,"Sir Cuthbert Headlam, 1st Baronet",,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7585809,Sri Chand,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7589614,St. Louis Estes,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7599525,Stanley Clifford Weyman,,,,,,,,homicide,,,,,,Stanley Jacob Weinberg,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7611747,Steve Abbley,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7675438,Taher Saifuddin,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7681157,Tamer Şahin,,,,,,,,,,,,Turkish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7686502,Taro Miyake,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7776997,The fair triumvirate of wit,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7782858,Theresa Ducharme,,,,,,,poliomyelitis,natural causes,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7782894,Theresa Sparks,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7794158,Thomas Stanesby,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7803068,Tim Abell,,,,,,,,,,,,English,,Timothy Shawn Abell,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7806901,Timoclea,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7809597,Tishyaraksha,,,,,,,,suicide,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7819538,Tommy Hughes,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7821738,Tony Abbott,,The Secrets of Droon,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7821739,Tony Abbott,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7823631,Tony Wadsworth,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7827692,Toshiko Abe,,,,,,,,,,,,Japanese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7847711,Truman Henry Safford,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7870923,William H. Hinrichsen,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7876243,U Thaung,,,,,,,,,,,,Burmese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7906062,V. K. Aatre,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7965244,Walter Jackson,,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7966515,Walter de Merton,,,,,,,,accidental death,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7967213,Wandering Scribe,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7967618,Wang Shi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7979758,Wei Jun,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7984005,Wesley Somerville,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8007993,William Draper Harkins,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8046794,Yahaya Abdulkarim,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8046794,Yahaya Abdulkarim,,,,,,,,,,,,Nigerian Pidgin,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8046794,Yahaya Abdulkarim,,,,,,,,,,,,Hausa,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8056027,Yoshiharu Abe,,,,,,,,,keyboard instrument,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8061298,Yunis Khatayer Abbas,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8071073,Zhou Ying,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8073350,Zoey Dean,,The A-List,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8074112,Zooko Wilcox-O'Hearn,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8085751,Mindy Baha El Din,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q8985974,Li Ka Chun,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q9096020,William Abelyan,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q9298556,Harbi al-Himyari,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q9304757,Raymond Ablack,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q10280980,Felipe Ehrenberg,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q10515624,Mahmoud Abbas,,,,,,,,,,,,Hebrew,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q10515624,Mahmoud Abbas,,,,,,,,,,,,Arabic,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q10933312,Sean Aaberg,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q10933317,Isaako Aaitui,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q10984897,Bubby Dacer,,,,,,,,homicide,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q10996263,Jonathan Aaron,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11031141,Emilijan Josimović,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11149324,Yusuf İsmail,,,,,,,,accidental death,,,,Ottoman Turkish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11285342,Andrii Derkach,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11338053,Holly Ryder,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11858954,Étienne Goyémidé,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11912377,Carles Castellanos i Llorenç,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q11912377,Carles Castellanos i Llorenç,,,,,,,,,,,,Catalan,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19891102,Perin Captain,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19892023,Tulsidas Jadhav,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19894265,G. Muniratnam,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19899025,Shalini Moghe,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19938073,Larry Abbott,,Theoretical neuroscience: computational and mathematical modeling of neural systems,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19967903,Beth Aala,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19968720,Brittany Lauda,Bree,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19968720,Brittany Lauda,Bree,,,,,,,,,,,Japanese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19968720,Brittany Lauda,Bree,,,,,,,,,,,American English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19975993,Kalyan Singh Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q20047084,Lila Ramkumar Bhargava,,,,,,,,,,,,Hindi,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q20090122,Anita Altman,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q20313276,Atmaram Raoji Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,
